Message,Extracted,Expected
Authentication code: 44096. Keep it safe.,nan,44096
840030 - confirmation code for secure access.,nan,840030
Authentication code: 182720. Keep it safe.,nan,182720
Authentication code: 988335. Keep it safe.,nan,988335
OTP verify primary mobile number NDUW 980870.,nan,980870
G-701282 Google verification code.,nan,701282
640226 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,640226
Authentication code: 315295. Keep it safe.,nan,315295
Bank of America: Your security code is: 464360. Do not share this with anyone.,nan,464360
655961 Amazon OTP. share anyone.,nan,655961
809184 - confirmation code for secure access.,nan,809184
Authentication code: 229387. Keep it safe.,nan,229387
Avail code is: 571801 IYHtFmTXYmb,nan,571801
124461 - confirmation code for secure access.,nan,124461
OTP Meesho login 995827 valid 30 mins. Please share OTP anyone keep account safe. oBcOM6bXKNc Meesho,nan,995827
338720 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,338720
5310 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,5310
Google: Here is your access code: 346930. Do not share this with anyone.,nan,346930
Bank of America: Confirm your login with code: 690722. Do not share this with anyone.,nan,690722
353346 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,353346
SBI: Your authentication code is: 328415. Do not share this with anyone.,nan,328415
OTP: 252424 Verify Contact WorkIndia eJWpDEEprSx,nan,252424
220036 - confirmation code for secure access.,nan,220036
"<#> otp is Confidential, Please do not Share with anyone. To Verify your mobile at Classicrummy Use otp: 5067 m32e45ghK15",nan,5067
7252 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,7252
PayPal: Your authentication code is: 564044. Do not share this with anyone.,nan,564044
Authentication code: 32107. Keep it safe.,nan,32107
447915 - confirmation code for secure access.,nan,447915
940752 Amazon OTP. share anyone.,nan,940752
OTP register/access CoWIN 285912. valid 3 minutes. - CoWIN,nan,285912
OTP register/access CoWIN 492673. valid 3 minutes. - CoWIN,nan,492673
Authentication code: 728143. Keep it safe.,nan,728143
Shadowfax OTP login 363450 6gW4yAjEoWG,nan,363450
395033 Facebook password reset code,nan,395033
Authentication code: 28529. Keep it safe.,nan,28529
930161 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,930161
OTP: 934345 Verify contact WorkIndia,nan,934345
WhatsApp account registered new device share code anyone WhatsApp code: 991902 4sgLq1p5sV6,nan,991902
Telegram code: 13560 also tap link log in:,nan,13560
Authentication code: 355019. Keep it safe.,nan,355019
438041 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. mye1HyUG8DA,nan,438041
175929 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. mye1HyUG8DA,nan,175929
663615 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,663615
552880 Facebook password reset code,nan,552880
Authentication code: 776501. Keep it safe.,nan,776501
Authentication code: 565080. Keep it safe.,nan,565080
Google OTP: G-983405. Do not share it with anyone.,nan,983405
Authentication code: 747925. Keep it safe.,nan,747925
634652 One Time Password. share OTP anyone.,nan,634652
confidential verification code HDFC Bank 337481. submitting 337481 agree HDFC Bank Privacy policy,nan,337481
162790 - confirmation code for secure access.,nan,162790
572772 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,572772
015 237 Instagram code SIYRxKrru1t,nan,015237
- Never share OTP. OTP link Paytm Account Zomato: 825760. Report -,nan,825760
775511 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,775511
otp for Aadhaar (XX6281) is 453487 (valid for 10 mins). You can generate 16 Digit Virtual ID for Aadhaar Authentication.More details at uidai.gov.in,6281,453487
Authentication code: 759931. Keep it safe.,nan,759931
Shadowfax OTP login 215384 6gW4yAjEoWG,nan,215384
G-030608 Google verification code.,nan,030608
- Paytm never calls for otp. Do not share it with anyone. Login otp: 958339. Not You? Report https://ap.p-y.tm/OebtWF -,nan,958339
Axis Bank: Enter this verification code: 774274. Do not share this with anyone.,nan,774274
433459 - confirmation code for secure access.,nan,433459
2271 delivery code Manikandan FLOZUM hbs i7s bu package AWB 149081235487712. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,2271
Authentication code: 443306. Keep it safe.,nan,443306
Avail code is: 338684 IYHtFmTXYmb,nan,338684
- Never share otp. Your otp to link Paytm Account to Zomato: 825760. Not You? Report https://ap.p-y.tm/DwlzDX -,nan,825760
Google OTP: G-568494. Do not share it with anyone.,nan,568494
OTP register/access CoWIN 444398. valid 3 minutes. - CoWIN,nan,444398
EPF India SMS One Time Password: 718861 OTP-ID: 777169,nan,718861
195226 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,195226
OTP register/access CoWIN 363952. valid 3 minutes. - CoWIN,nan,363952
Authentication code: 259131. Keep it safe.,nan,259131
933562 Zomato verification code. Enjoy!,nan,933562
518255 - confirmation code for secure access.,nan,518255
288592 - confirmation code for secure access.,nan,288592
OTP register/access CoWIN 689479. valid 3 minutes. - CoWIN,nan,689479
981433 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,981433
Amazon: Use this OTP to verify: 766178. Do not share this with anyone.,nan,766178
Authentication code: 902104. Keep it safe.,nan,902104
262394 one time password proceed PhonePe. valid 10 minutes. share OTP anyone.,nan,262394
Authentication code: 292622. Keep it safe.,nan,292622
819910 - confirmation code for secure access.,nan,819910
Dear User OTP : 811369 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,811369
OTP register/access CoWIN 933060. valid 3 minutes. - CoWIN,nan,933060
979210 Facebook code LaznxCarLW,nan,979210
982354 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,982354
Authentication code: 395078. Keep it safe.,nan,395078
Your OTP is: 280472 at Tue Dec 28 13:02:15 IST 2021 for Trxn in MoneyClick. DO NOT SHARE OTP WITH ANYONE. Click goo.gl/oC5qdW to download Mobile banking app,nan,280472
615724 Amazon OTP. share anyone.,nan,615724
Authentication code: 482633. Keep it safe.,nan,482633
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 341587 RS. 847908 A/C NO. XXXX7466 195351. DO NOT SHARE.",nan,195351
Google OTP: G-148973. Do not share it with anyone.,nan,148973
347212 Mitra verification code. Please don't share.,nan,347212
OTP register/access CoWIN 229928. valid 3 minutes. - CoWIN,nan,229928
OTP is: 3717. security reasons share OTP anyone - Team Acko. 3717,nan,3717
7092 - confirmation code for secure access.,nan,7092
Authentication code: 508620. Keep it safe.,nan,508620
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDM7F74F3105 Valid till 31 May Rush Now.T&C",7743105,nan
694709 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,694709
- Never share otp. Your otp to link Paytm Account to Flipkart: 887713. Not You? Report https://ap.p-y.tm/fSlWYX -,nan,887713
OTP register/access CoWIN 205880. valid 3 minutes. - CoWIN,nan,205880
Dear Customer 822733 one time password OTP. Please enter OTP proceed. Thank Team Jio,nan,822733
WhatsApp code: 961083 also tap link verify phone: /272357 Dont share code others 4sgLq1p5sV6,nan,961083
457364 One Time Password save/update Bank details. share OTP anyone.,nan,457364
One Time verification code 829132.l7qsKFmcHNg - Future Group,8291327,829132
501646 - confirmation code for secure access.,nan,501646
"otp for Aadhaar (XX6281) is 787855 (valid for 10 mins). To Locate Nearest Aadhaar Kendra for Enrolment/Update,visit uidai.gov.in or call 1947",6281,787855
Authentication code: 128091. Keep it safe.,nan,128091
539637 - confirmation code for secure access.,nan,539637
Your otp is : 95464 MyCreditStatus,nan,95464
Google: Your security code is: 122395. Do not share this with anyone.,nan,122395
OTP for Online Transactions: Indian Bank Debit Card 735694 938524. Valid for next 5 min.,nan,938524
<#>à¤•à¤¿à¤¸à¥€ à¤•à¥‹ OTP à¤¨à¤¹à¥€à¤‚ à¤¬à¤¤à¤¾à¤¯à¥‡ | Do not share OTP : 5689 Regards BLACKBUCK w9frpalRiiz,nan,5689
905787 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,905787
9278 Disney Hotstar verification code. Enjoy watching,nan,9278
Dear user Your login OTP has been generated. OTP is : 785294. DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR OTP,nan,785294
785149 - confirmation code for secure access.,nan,785149
497073 Facebook password reset code,nan,497073
677224 Facebook confirmation OSL LaznxCarLW,nan,677224
598558 Disney Hotstar verification code. Enjoy watching,nan,598558
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 653393 RS. 513786 A/C NO. XXXX1570 192924. DO NOT SHARE.",nan,192924
OTP for Online Transactions: Indian Bank Debit Card 444393 734670. Valid for next 5 min.,nan,734670
194929 - confirmation code for secure access.,nan,194929
5556 Zomato verification code. Enjoy :- AlOe4TVDpqm,nan,5556
<#>  Your otp for RUFILO Sign Up: 811358 gWbbA8PXgP4,nan,811358
- Never share OTP. OTP link Paytm Account Reliance Jio: 984818. Report -,nan,984818
Authentication code: 91196. Keep it safe.,nan,91196
687406 - confirmation code for secure access.,nan,687406
773279 - confirmation code for secure access.,nan,773279
666824 - confirmation code for secure access.,nan,666824
617309 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,617309
331633 Onetime Password OTP Workex login. g7jD1EsOQQ,nan,331633
OTP : 728790 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,728790
Authentication code: 956490. Keep it safe.,nan,956490
Your otp is: 280472 at Tue Dec 28 13:02:15 IST 2021 for Trxn in MoneyClick. DO NOT SHARE otp WITH ANYONE. Click goo.gl/oC5qdW to download Mobile banking app,nan,280472
"Dear user, Rs.8261.33 spent at IRCTC using your A/c ...6333. Remaining Bal: Rs.47239.17. Total Bal: Rs.57029.98870947931. OTP: 236549. ICICI Bank on 06-11-2024 08:40:20",nan,236549
- Never share OTP. Your OTP to link Paytm Account to Vodafone Idea Ltd: 638426. Not You? Report https://ap.p-y.tm/OFXLuO -,nan,638426
- Paytm never calls for otp. Do not share it with anyone. Login otp: 346589. Not You? Report https://ap.p-y.tm/AixQfB -,nan,346589
147190 delivery code Srinu Dellin Unique Ankle Pr package AWB 149081276802003. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,147190
732118 One Time Password log Ola app. Kindly share anyone. Generated 23:53:52 Hours fI1zdGmqvRP,nan,732118
G-285999 Google verification code.,nan,285999
Dear User 753998 One Time Password OTP StockEdge. Please share anyone - StockEdge,nan,753998
Dear customer OTP login 749612 share anyone. Bajaj Finserv employee call ask OTP. 801624,nan,749612
Borzo verification code: 5062. Please read Guidelines Newcomers: -Borzo,nan,5062
HDFC Bank: Your security code is: 586767. Do not share this with anyone.,nan,586767
OTP register/access CoWIN 835915. valid 3 minutes. - CoWIN,nan,835915
620505 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,620505
OTP register/access CoWIN 326457. valid 3 minutes. - CoWIN,nan,326457
"Dear Vision11 User Your Mobile Verify OTP is: 513382. Never share it with anyone. Thank You For Choosing Vision11.

  ze0rf3n0w5K",nan,513382
OTP register/access CoWIN 450787. valid 3 minutes. - CoWIN,nan,450787
WhatsApp code: 381-960 also tap link verify phone: /381960 Dont share code others 4sgLq1p5sV6,nan,381960
Welcome BankofBaroda MobileBanking MConnect Plus MPIN is: 9573 share anyone. Download app playstore/appstore use - Bank Baroda,nan,9573
571496 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,571496
OTP for Online Transactions: Indian Bank Debit Card 180354 249610. Valid for next 5 min.,nan,249610
890838 - confirmation code for secure access.,nan,890838
488775 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,488775
Google OTP: G-446551. Do not share it with anyone.,nan,446551
718048 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,718048
Microsoft: Enter this verification code: 144029. Do not share this with anyone.,nan,144029
Authentication code: 718286. Keep it safe.,nan,718286
OTP creating ABHA 932571. One Time Password valid 10 mins. ABDM National Health Authority,nan,932571
Shadowfax OTP login 699499 6gW4yAjEoWG,nan,699499
OTP register/access CoWIN 257650. valid 3 minutes. - CoWIN,nan,257650
कस क OTP नह बतय share OTP : 317264 Regards BLACKBUCK w9frpalRiiz,nan,317264
Authentication code: 175044. Keep it safe.,nan,175044
OTP register/access CoWIN 137033. valid 3 minutes. - CoWIN,nan,137033
963979 Flipkart code valid 10 minutes. share OTP anyone. 546959,nan,963979
66442 - confirmation code for secure access.,nan,66442
"otp for Aadhaar (XX0668) is 390788 (valid for 10 mins). To Locate Nearest Aadhaar Kendra for Enrolment/Update,visit uidai.gov.in or call 1947",0668,390788
Nexo: Use this OTP to verify: 288353. Do not share this with anyone.,nan,288353
Authentication code: 872728. Keep it safe.,nan,872728
Ecom Express Executive 08046809000 PIN 877962 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,877962,894359
598558 Disney Hotstar verification code. Enjoy watching,nan,598558
WhatsApp code: 545207 also tap link verify phone: /889653 Dont share code others,nan,545207
Your otp is: 7662.For security reasons do not share this otp with anyone - Team Acko.@www.acko.com #7662,nan,7662
"Dear Customer, One time Password(otp) to access TVSCS Portal.otp No 767456.Do not disclose otp to anyone. - TVS Credit",nan,767456
Authentication code: 179980. Keep it safe.,nan,179980
Authentication code: 474933. Keep it safe.,nan,474933
Authentication code: 45413. Keep it safe.,nan,45413
Authentication code: 810142. Keep it safe.,nan,810142
Authentication code: 946799. Keep it safe.,nan,946799
OTP Aadhaar XX7097 628118 valid 10 mins. enrol childeven infantsfor Aadhaar.For details visit call 1947,nan,628118
899654 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,899654
OTP logging Onboarding Assistant 707412,nan,707412
Ecom Express Executive 08046809000 PIN 877962 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,877962,894359
WhatsApp code: 882453 also tap link verify phone: /122442 Dont share code others,nan,882453
896336 - confirmation code for secure access.,nan,896336
268657 - confirmation code for secure access.,nan,268657
Your otp is: 8622.For security reasons do not share this otp with anyone - Team Acko.@www.acko.com #8622,nan,8622
Dear user Your login OTP has been generated. OTP is : 553866. DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR OTP,nan,553866
Authentication code: 790614. Keep it safe.,nan,790614
OTP adding BANK BARODA account number 981 beneficiary fund transfer 266800. Please share OTP confidential. :PPBL,nan,266800
- Paytm never calls for otp. Do not share it with anyone. Login otp: 215940. Not You? Report https://ap.p-y.tm/BqGzyH -,nan,215940
763503 Zomato verification code. Enjoy!,nan,763503
615724 Amazon OTP. share anyone.,nan,615724
otp for Aadhaar (XX7604) is 248033 (valid for 10 mins). Aadhaar enrollment and Mandatory biometric updates are free.Pay only Rs.50 for other updation,7604,248033
Authentication code: 670396. Keep it safe.,nan,670396
Google OTP: G-896612. Do not share it with anyone.,nan,896612
<#> OTP: <430592> Welcome to Moj. India's favourite app +LSKMUVt/Mm.,nan,430592
769472 One-Time Password valid 3 minutes only. Please share OTP anyone.,nan,769472
<#> Simpl otp: 9817.-Don't share this otp. Not you? reach out to us at getsimpl.com/helpa7W4SY8WGiK-Simpl Pay,nan,9817
OTP register/access CoWIN 835915. valid 3 minutes. - CoWIN,nan,835915
- Never share OTP. OTP link Paytm Account Vodafone Idea Ltd: 638426. Report -,nan,638426
101428 One Time Password OTP valid 10 minutes. Generated 25/12/2021 04:35 PM. Finserv MARKETS 963998,nan,101428
Google OTP: G-909956. Do not share it with anyone.,nan,909956
Bank of America: Your security code is: 595515. Do not share this with anyone.,nan,595515
138664 - confirmation code for secure access.,nan,138664
945556 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,945556
Dear Vision11 User Mobile Verify OTP is: 672855. Never share anyone. Thank Choosing Vision11. ze0rf3n0w5K,nan,672855
Google: Here is your access code: 415258. Do not share this with anyone.,nan,415258
672697 - confirmation code for secure access.,nan,672697
175853 - confirmation code for secure access.,nan,175853
OTP Online Txn INR 352.82 PAYTM Indian Bank Debit card ending 4988 629806. Valid 3min. Dt 07-04-2022 11:47:06. Do not Disclose.,nan,629806
Dear customer OTP login 266412 share anyone. Bajaj Finserv employee call ask OTP. 567663,nan,266412
971728 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,971728
710715 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,710715
716706 - confirmation code for secure access.,nan,716706
Google OTP: G-359735. Do not share it with anyone.,nan,359735
937732 Flipkart code valid 10 minutes. share OTP anyone. 323964,nan,937732
OTP register/access CoWIN 871998. valid 3 minutes. - CoWIN,nan,871998
- Never share otp. Your otp to link Paytm Account to Airtel: 126238. Not You? Report https://ap.p-y.tm/ketLwD -,nan,126238
Google OTP: G-168726. Do not share it with anyone.,nan,168726
Google OTP: G-813959. Do not share it with anyone.,nan,813959
Dear customer OTP login 585630 share anyone. Bajaj Finserv employee call ask OTP. 503192,nan,585630
30556 - confirmation code for secure access.,nan,30556
EPF India SMS One Time Password: 822991 OTP-ID: 3913,nan,822991
"<#> otp for your DLite MB-WITHIN TRF for Rs.2,700.00 is generated and valid for 5 mins.The otp is 57868058 -KVB +vcyaxUWFgo",270000,57868058
One Time verification code 1813.l7qsKFmcHNg - Future Group,18137,1813
8167: your otp for Man Matters.,nan,8167
otp for Online Txn INR 352.82 at PAYTM on Indian Bank Debit card ending 4988 is 629806. Valid for 3min. Dt 07-04-2022 11:47:06. Do Not Disclose.,4988,629806
862973 Zomato verification code. Enjoy!,nan,862973
838818 - confirmation code for secure access.,nan,838818
900179 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,900179
907839 One Time Password. share OTP anyone.,nan,907839
otp for Aadhaar (XX1774) is 837400 (valid for 10 mins). Lock/Unlock your biometrics by sending SMS to 1947.For more details visit uidai.gov.in,1774,837400
Authentication code: 145564. Keep it safe.,nan,145564
otp for Online Transactions on your Indian Bank Debit Card 4988 is JDS-159337.This is valid for the next 5 min.Dt 07-04-22 12.17,4988,159337
771931 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,771931
066583 One Time Password log Ola app. Kindly share anyone. Generated 17:56:06 Hours fI1zdGmqvRP,nan,066583
Account recovery code: 225-970. Keep it safe.,nan,225970
Arriving Today: Srinu order partner 914067820390 PIN 6292. Track opt contactless //track/D813EABEA027896BCA6A8258E27B5D15/Fwd/ .Please share delivery code 9825 delivery partner confirmation status. - Shadowfax,6292,9825
OTP for secure login: 104662. Never share your OTP.,nan,104662
Google: Your authentication code is: 898858. Do not share this with anyone.,nan,898858
Authentication code: 839403. Keep it safe.,nan,839403
552880 Facebook password reset code,nan,552880
962278 - confirmation code for secure access.,nan,962278
Authentication code: 473387. Keep it safe.,nan,473387
152884 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,152884
443412 - confirmation code for secure access.,nan,443412
otp for Aadhaar (XX1744) is 552878 (valid for 10 mins). Aadhaar enrollment and Mandatory biometric updates are free.Pay only Rs.50 for other updation,1744,552878
368624 - confirmation code for secure access.,nan,368624
536258 Mitra verification code. Please don't share.,nan,536258
"Your a/c XXXXXXXXXXXX8571 is debited Rs. 1300.00 on 2/28/2022 10:12:26 PM to GOPINATH S .
info :P2A/205916770412 -KVB",8571,nan
Microsoft: Confirm your login with code: 946586. Do not share this with anyone.,nan,946586
G-175081 Google verification code.,nan,175081
Dear customer OTP login 780204 share anyone. Bajaj Finserv employee call ask OTP.,nan,780204
OTP is: 618908 Tue Dec 28 13:06:38 IST 2021 Trxn MoneyClick. SHARE OTP ANYONE. Click goo.gl/oC5qdW download Mobile banking app,nan,618908
588586 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,588586
1509 Mitra verification code. Please share anyone. LuupxJzToUR,nan,1509
"Please use this OTP : 067142 to continue on BookMyShow

/GTvgWSS8DQ",nan,067142
Authentication code: 34958. Keep it safe.,nan,34958
SHARE: 540631 6 digit OTP LOGIN OLA Operator App. Keep OTP account safety Generated 15:25:48 Hours,nan,540631
EPF India SMS  One Time Password: 159241  otp-ID: 777169,nan,159241
222255 OTP. Happy gaming HowZat. J4wIgn7tteU,nan,222255
otp for Aadhaar (XX1225) is 857927 (valid for 10 mins). eAadhaar/mAadhaar are as valid as physical Aadhaar Letter.To download visit uidai.gov.in/playstore,1225,857927
495297 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. Team PhonePe,nan,495297
Authentication code: 167494. Keep it safe.,nan,167494
748016 - confirmation code for secure access.,nan,748016
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.3064.42CASHUPIPayment Link. Code refuse 205781,95362,205781
G-300926 Google verification code.,nan,300926
"Dear User, Your OTP is :  136989  DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR OTP",nan,136989
EPF India SMS One Time Password: 967027 OTP-ID: 5838,nan,967027
otp for Aadhaar (XX1225) is 267537 (valid for 10 mins). Lock/Unlock your Aadhaar by Sending SMS to 1947.For more details visit uidai.gov.in,1225,267537
Authentication code: 872728. Keep it safe.,nan,872728
Avail code is: 169067 IYHtFmTXYmb,nan,169067
Dear Vision11 User Mobile Verify OTP is: 718382. Never share anyone. Thank Choosing Vision11. ze0rf3n0w5K,nan,718382
Authentication code: 127858. Keep it safe.,nan,127858
Authentication code: 524850. Keep it safe.,nan,524850
565793 MyIICircle verification OTP. OTP expire 15 mins. share anyone. jqGJAo0U/9w,nan,565793
469784 - confirmation code for secure access.,nan,469784
600642 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,600642
252925 உஙகளன Amazon OTP ஆகம. இத யரடமம பகரநத களளதரகள.,nan,252925
OTP register/access CoWIN 325650. valid 3 minutes. - CoWIN,nan,325650
676987 - confirmation code for secure access.,nan,676987
verification OTP Zomato 869692. -ZOMATO,nan,869692
Dear User OTP : 585987. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,585987
OTP Online Transactions Indian Bank Debit Card 4988 KLI-636572.This valid next 5 min.Dt 07-04-22 11.33,nan,636572
779939 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,779939
816809 - confirmation code for secure access.,nan,816809
Dear User login OTP generated. OTP : 565092. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,565092
PayPal: Confirm your login with code: 244857. Do not share this with anyone.,nan,244857
183711 One Time Password log Ola app. Kindly share anyone. Generated 23:57:07 Hours fI1zdGmqvRP,nan,183711
PayPal: Here is your access code: 208081. Do not share this with anyone.,nan,208081
Mobile banking OTP: 766-911. Complete your login.,nan,766911
Dear Customer OTP login SBI Internet bankingPersonal 841177. share anyone. -SBI,nan,841177
558203 Facebook password reset code,nan,558203
Authentication code: 830151. Keep it safe.,nan,830151
Authentication code: 595116. Keep it safe.,nan,595116
OTP register/access CoWIN 212732. valid 3 minutes. - CoWIN,nan,212732
OTP Meesho login 300856 valid 30 mins. Please share OTP anyone keep account safe. oBcOM6bXKNc Meesho,nan,300856
433755 Zomato verification code. Enjoy!,nan,433755
"Ecom Express Executive 08046809000 PIN 22128 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 282020",22128,282020
Dear Vision11 User Mobile Verify OTP is: 408660. Never share anyone. Thank Choosing Vision11. ze0rf3n0w5K,nan,408660
OTP: 671630 Welcome Moj. Indias favourite app LSKMUVt/Mm.,nan,671630
Authentication code: 834215. Keep it safe.,nan,834215
976824 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,976824
EPF India SMS One Time Password: 430121 OTP-ID: 139619,nan,430121
G-825227 Google verification code.,nan,825227
463241 - confirmation code for secure access.,nan,463241
6066 - confirmation code for secure access.,nan,6066
otp for online purchase of Rs. 25.13 at Inditab Esolutions P thru State Bank Debit Card 5446*****63 is 704230. Do not share this with anyone.,544663,704230
"Ecom Express Executive 08046809000 PIN 86011 will deliver your ONLINE order 9122741977. Pay Rs 914.0(CASH,UPI,Payment Link). Code to refuse is 674881",86011,674881
HDFC Bank: Your security code is: 586767. Do not share this with anyone.,nan,586767
Dear Customer 951255 one time password OTP. Please enter OTP proceed. Thank Team Jio,nan,951255
1843 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,1843
OTP verify primary mobile number NDUW 515260.,nan,515260
320234 Flipkart code valid 10 minutes. share OTP anyone. 368538,nan,320234
WhatsApp account registered new device share code anyone WhatsApp code: 991902 4sgLq1p5sV6,nan,991902
207820 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,207820
3419 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,3419
OTP : 633758 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,633758
Authentication code: 366004. Keep it safe.,nan,366004
578714 My11Circle verification OTP. OTP expire 15 mins. share anyone. jqGJAo0U/9w,nan,578714
Google OTP: G-703352. Do not share it with anyone.,nan,703352
Dear UserYour Verification Code OTP : 4351 Update Profile Digital Gujarat request id: 2688577,nan,4351
SBI: Use this OTP to verify: 917319. Do not share this with anyone.,nan,917319
OTP for secure login: 718525. Never share your OTP.,nan,718525
"Dear User, Your otp is :  921197  DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR otp",nan,921197
OTP register/access CoWIN 155186. valid 3 minutes. - CoWIN,nan,155186
82588 - confirmation code for secure access.,nan,82588
Axis Bank: Confirm your login with code: 684861. Do not share this with anyone.,nan,684861
OTP for Online Transactions: Indian Bank Debit Card 995177 576145. Valid for next 5 min.,nan,576145
One Time verification code 503103.l7qsKFmcHNg - Future Group,5031037,503103
OTP register/access CoWIN 899213. valid 3 minutes. - CoWIN,nan,899213
Dear UserYour Verification Code OTP : 2414 Update Profile Digital Gujarat request id: 2666128,nan,2414
OTP: 934345 Verify contact WorkIndia,nan,934345
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 357951 RS. 233232 A/C NO. XXXX4689 209226. DO NOT SHARE.",nan,209226
Onetime password is : 976806 This otp is valid for 15 minutes only & usable only once on Groww. T & C apply. hkHMMiIZPc7,nan,976806
Authentication code: 179688. Keep it safe.,nan,179688
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDFUE5WJ3004 Valid till Apr 30 Rush Now.T&C",53004,nan
610996 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,610996
672712 - confirmation code for secure access.,nan,672712
Authentication code: 807564. Keep it safe.,nan,807564
OTP login Fiewin platform 596941,nan,596941
767698 RapidPaisa one-time password dont share anyone. LgOYZDrxjFB,nan,767698
Dear user Your login OTP has been generated. OTP is : 785294. DONT SHARE IT WITH ANYONE. WE NEVER CALL TO VERIFY YOUR OTP,nan,785294
830181 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,830181
210938 One Time Password OTP login Vi App. OTP valid next 10 minutes. Please share anyone. vefx2VyVu1,nan,210938
376799 - confirmation code for secure access.,nan,376799
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 281353 delivery partner confirmation status. - Shadowfax,5985,281353
602818 one time password OTP log JioTV. Please enter OTP proceed.,nan,602818
Authentication code: 366848. Keep it safe.,nan,366848
EPF India SMS One Time Password: 718861 OTP-ID: 777169,nan,718861
119327 - confirmation code for secure access.,nan,119327
Dear User OTP : 599976 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,599976
<#>One-time Password (otp) is : 4155 2P1NEN9oJjI,nan,4155
547306 one time password OTP log JioTV. Please enter OTP proceed.,nan,547306
WhatsApp code: 643-269. Do not share this code with anyone.,nan,643269
760338 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,760338
