Message,Extracted,Expected
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDZ1DZB53105 Valid till 31 May Rush Now.T&C",153105,nan
"Ecom Express Executive 08046809000 PIN 17925 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 809943",17925,809943
share OTP anyone. OTP linking Paytm account Coda Payme.. 940966 Report,nan,940966
- Never share otp. Your otp to link Paytm Account to Airtel: 567392. Not You? Report https://ap.p-y.tm/ketLwD -,nan,567392
- Never share otp. Your otp to link Paytm Account to Airtel: 823689. Not You? Report https://ap.p-y.tm/HbcQMJ -,nan,823689
Ecom Express Executive 08046809000 PIN 598085 deliver Flipkart order 9008602733. Pay Rs 1033.0CASHUPIPayment Link. Code refuse 582619,598085,582619
- Never share OTP. Your OTP to link Paytm Account to Vodafone Idea Ltd: 638426. Not You? Report https://ap.p-y.tm/OFXLuO -,nan,638426
Arriving Today: Srinu order partner 914071153148 PIN 7932. Track opt contactless /zwyJan .Please share delivery code 316656 delivery partner confirmation status. - Shadowfax,7932,316656
"Dear Sir/ Madam, Your one time password for mapping your Bajaj Motorcycle Chassis No. MD2B77AX6MRE08168 with your mobile number is - 6291 , Bajaj Auto",nan,6291
Ecom Express Executive 08046809000 PIN 500785 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 159297,500785,159297
Ecom Express Executive 08046809000 PIN 395589 deliver Flipkart order 9008602733. Pay Rs 1033.0CASHUPIPayment Link. Code refuse 582619,395589,582619
Ecom Express Executive 08046809000 PIN 73617 deliver Flipkart order 9008602733. Pay Rs 1033.0CASHUPIPayment Link. Code refuse 582619,73617,582619
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,95362,652656
Ecom Express Executive 08046809000 PIN 776523 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,776523,894359
Ecom Express Executive 08046809000 PIN 877962 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,877962,894359
"Ecom Express Executive 08046809000 PIN 63124 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 491471",63124,491471
"Ecom Express Executive 08046809000 PIN 1064 will deliver your simsim order 9172366531. Pay Rs 349.0(CASH,UPI,Payment Link). Code to refuse is 951541",1064,951541
- Never share otp. Your otp to link Paytm Account to Airtel: 456835. Not You? Report https://ap.p-y.tm/hodveI -,nan,456835
share OTP anyone. OTP linking Paytm account Coda Payme.. 241901 Report,nan,241901
share OTP anyone. OTP linking Paytm account Coda Payme.. 336387 Report,nan,336387
share OTP anyone. OTP linking Paytm account Coda Payme.. 487671 Report,nan,487671
- Never share otp. Your otp to link Paytm Account to Zomato: 455539. Not You? Report https://ap.p-y.tm/7JKMWW -,nan,455539
- Never share otp. Your otp to link Paytm Account to Zomato: 738241. Not You? Report https://ap.p-y.tm/hcFyWF -,nan,738241
- Never share otp. Your otp to link Paytm Account to Zomato: 825760. Not You? Report https://ap.p-y.tm/DwlzDX -,nan,825760
"Dear Rankguru user, the sign up OTP requested for admission is: 1886. Sri Chaitanya Schools",nan,1886
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 862605.,9312,862605
"Ecom Express Executive 08046809000 PIN 95362 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 159297",95362,159297
015 237 Instagram code SIYRxKrru1t,nan,015237
Dear Customer OTP One Time Password Debit Card PIN set request 1508. Please disclose anyone - Bank Baroda,nan,1508
Ecom Express Executive 08046809000 PIN 432566 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,432566,669228
OTP online purchase Rs. 1000.00 One97 Communications thru State Bank Debit Card 459113 861719. share anyone.,nan,861719
Arriving Today: Imran order partner 914461710281 PIN 1134. Track opt contactless /R4DEA6 .Please share delivery code 7174 delivery partner confirmation status. - Shadowfax,1134,7174
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 159297,95362,159297
"Ecom Express Executive 08046809000 PIN 88613 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 473948",88613,473948
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 541662. share anyone.,nan,541662
OTP online purchase Rs. 1000.00 One97 Communications thru State Bank Debit Card 459113 885937. share anyone.,nan,885937
Dear Customer OTP KBL Bank cardless withdrawal amount 100 994007. Plz dont share anyone fraudster may call get number. -Karnataka Bank,nan,994007
"Ecom Express Executive 08046809000 PIN 73617 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 582619",73617,582619
OTP online purchase Rs. 1000.00 One97 Communications thru State Bank Debit Card 459113 144009. share anyone.,nan,144009
Slot Booking/Cancellation for Application: 236315,236315,nan
- Never share OTP. OTP link Paytm Account Reliance Jio: 984818. Report -,nan,984818
Slot Booking/Cancellation for Application: 168384,168384,nan
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 170280.,9312,170280
Dear 63693822XX 5500 Bonus Superstar Daily finale Junglee Rummy Prize Pool: 372208 Entry Fees - Win -,63693822,nan
- Never share secret OTP anyone keep account safe. OTP create Paytm Account link Mobycy 291888 -,nan,291888
Slot Booking/Cancellation for Application: 703826,703826,nan
- Never share OTP. OTP link Paytm Account Vodafone Idea Ltd: 807794. Report -,nan,807794
- Never share OTP. OTP link Paytm Account Tictok Skill Games: 431200. Report -,nan,431200
a/c XXXXXXXXXXXX8571 debited Rs. 1300.00 2/28/2022 10:12:26 PM GOPINATH . info :P2A/205916770412 -KVB,8571,nan
01/5/2022 18:35 Avail Bal A/c xxx289: Rs. 47.48 CR -SBI,0152022,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,63529880,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5CR Entry Fees - Win -,63065557,nan
Dear Customer OTP KBL Bank cardless withdrawal amount 200 117372. Plz dont share anyone fraudster may call get number. -Karnataka Bank,nan,117372
"Dear 7973XXXX59, WIN upto Rs 25 Lakhs! Spin the Jackpot & Win a Bullet Bike, Sachin's Signed Bat & much more only on Paytm First Games. m.paytm.me/fjk T&C",797359,nan
YCMOU: Dear Applicant User Name is: D20EJ0514480 OTP mobile verification is: 963777. Kindly complete application.,nan,963777
ASTCOM870271. Mi Account verification code valid 5 minutes.,870271,nan
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 674752. share anyone.,nan,674752
"YCMOU: Dear Applicant, your User Name is: D20EJ0514480 and OTP for mobile verification is: 359730. Kindly complete your application.",nan,359730
Citykart mein apki shopping hogi ab aur bhi Dhamakedaar! Paaye FREE Rs.500 Ki Shopping Rs.1000 ki khareed par. Cpn 04032PSUJM5 - CityKart T&C* -CITYKART,1000,nan
Dear Customer verification ID 63218788. Pl pass number Br. Staff complete registration. MUTHOOT FINANCE LTD.,63218788,nan
BOI UPI - Your change UPI-PIN for XXXXXXXXXXX0121 has failed due to INVALID POLICIES FOR UPI-PIN. Try another UPI-PIN which is not used before.,0121,nan
"Night Online Sale is LIVE on Big Bazaar Online!
Rs.100 Cashback on Shopping of Rs1000+ 1kg FREE Sugar
Order Online bit.ly/ngt-s
Only till 9am
T&C",1000,nan
- Never share OTP. OTP link Paytm Account Reliance Jio: 984818. Report -,nan,984818
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
Ecom Express Executive 08046809000 PIN 37225 will deliver your https://shopee/ AWB 9116374275 today. Rs 105.0 payable. Delivery code 557210,37225,557210
Bajaj Fi8675ce Ltd. never asks pay refundable processing/ Verification/ GST fee loans. Never share OTP/ documents phone calls WhatsApp,8675,nan
"Dear Sir/ Madam, Your one time password for mapping your Bajaj Motorcycle Chassis No. MD2B77AX6MRE08168 with your mobile number is - 9714 , Bajaj Auto",nan,9714
OTP online purchase Rs.406.69 One97 Communications thru State Bank Debit Card 307777 307777. share anyone.,nan,307777
FB-180952 Facebook confirmation code 53158,53158,180952
Security code Slot Booking/Cancellation Application: 741522,nan,741522
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,95362,652656
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.1394.33CASHUPIPayment Link. Code refuse 781617,95362,781617
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 09.39.50. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,093950,nan
Rs.1567.00 Credited SB-xxx3548 AcBal:420994.00 CLRBal: 1644.00 NEFT-SCBL- GOBICHETTIPALAYAM 04-05-2022 16:19:05.IOB.,156700,nan
"Hi Sp davawala,


As you were looking for a price offer on your 2018 Maruti Suzuki Eeco with SellRight, we'd like you to know that you can avail of your FREE DOORSTEP EVALUATION whenever you like. All you need to do is click here - weurl.co/ika5f4


SellRight by Spinny",2018,nan
Dear Customer OTP One Time Password Debit Card PIN set request 365929. Please disclose anyone - Bank Baroda,nan,365929
OTP adding BANK BARODA account number 981 beneficiary fund transfer 134581. Please share OTP confidential. :PPBL,nan,134581
"Ecom Express Executive 08046809000 PIN 08724 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 373487",08724,373487
"Dear SBI Customer, transaction dated 01-Feb-22 10:44:54 through card ending 4737 has been declined due to INCORRECT PIN.",0122,nan
- Never share OTP. OTP link Paytm Account Vodafone Idea Ltd: 807794. Report -,nan,807794
- Never share OTP. OTP link Paytm Account Zomato: 825760. Report -,nan,825760
"Ecom Express Executive 08046809000 PIN 73617 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 582619",73617,582619
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 383199 2.5CR Entry Fees - Win -,63065557,nan
INR 130 debited A/c 2533 ATM POS/5P631283/22:57:46/20972294 Bal 129685.1707-04-2022 22:57:46. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 674752. share anyone.,nan,674752
"Ecom Express Executive 08046809000 PIN 05013 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 354301",05013,354301
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 674752. share anyone.,nan,674752
Shadowfax rider 914461710281 PIN 5728 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 7229 Visit https://tracker.shadowfax.in,5728,7229
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDFPFSCN3105 Valid till 31 May Rush Now.T&C",3105,nan
Slot Booking/Cancellation for Application: 832752,832752,nan
"Dear user,You are 1 step away from Bajaj Fi2190ce Insta EMI Card. Click https://eej.at/H71LxShc to complete your journey & enjoy No Cost EMI shopping",2190,nan
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,95734,669228
"YCMOU: Dear Applicant, your User Name is: D20EJ0514480 and otp for mobile verification is: 359730. Kindly complete your application.",nan,359730
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4388 is Eight Five Seven Two. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO ! www.yonosbi.com.-SBI,4388,nan
OTP online purchase Rs.509.55 PAYTM thru State Bank Debit Card 173631 173631. share anyone.,nan,173631
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
"Ecom Express Executive 08046809000 PIN 5233 will deliver your Flipkart order 9107791704. Pay Rs 1649.0(CASH,UPI,Payment Link). Code to refuse is 742029",5233,742029
"UPI PIN is set for your Paytm Payments Bank a/c 91XXXXXXXX36. If you have not initiated this request, contact us on 01204456456 immediately :PPBL",9136,nan
- Never share OTP. OTP link Paytm Account Airtel: 456835. Report -,nan,456835
FB-180952 Facebook confirmation code 53158,53158,180952
- Never share OTP. OTP link Paytm Account Zomato: 825760. Report -,nan,825760
- Never share OTP. OTP link Paytm Account Zomato: 455539. Report -,nan,455539
Shadowfax rider 914461710281 PIN 6826 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 1383 Visit https://tracker.shadowfax.in,6826,1383
"Dear 9823XXXX59, WIN upto Rs 25 Lakhs! Spin the Jackpot & Win a Bullet Bike, Sachin's Signed Bat & much more only on Paytm First Games. m.paytm.me/fjk T&C",982359,nan
Title UNIVSM Ticket QP-TPRUM3278 OTP phone valid 5 minutes UNIVSM Mail MDS,3278,nan
Dear Customer OTP One Time Password Debit Card PIN set request 384846. Please disclose anyone - Bank Baroda,nan,384846
Dear Customer OTP login SBI Internet bankingPersonal 10728468. share anyone. -SBI,nan,10728468
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 2744 delivery partner confirmation status. - Shadowfax,5985,2744
"Dear Customer, you have received Rs.203.00 from VIPIN KUMAR (vipinkumar3720@okaxis) credited to your a/c XXXXXXXX0828. UPI Txn Ref ID: 212640700801. JK BANK",20300,nan
015 237 Instagram code SIYRxKrru1t,nan,015237
- Never share OTP. OTP link Paytm Account Zomato: 825760. Report -,nan,825760
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 129). Keep the product ready with all accessories and tags for verification.",33000,nan
- Never share otp. Your otp to link Paytm Account to Zomato: 825760. Not You? Report https://ap.p-y.tm/DwlzDX -,nan,825760
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 11.08.25. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,110825,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDM7F74F3105 Valid till 31 May Rush Now.T&C",7743105,nan
- Never share otp. Your otp to link Paytm Account to Flipkart: 887713. Not You? Report https://ap.p-y.tm/fSlWYX -,nan,887713
One Time verification code 829132.l7qsKFmcHNg - Future Group,8291327,829132
- Never share OTP. OTP link Paytm Account Reliance Jio: 984818. Report -,nan,984818
SHARE OTP ANYONE. BAJAJ FINSERV EMPLOYEE CALL ASK OTP. login enter 507245. Call 020-39574200 requested you.,nan,507245
- Never share OTP. Your OTP to link Paytm Account to Vodafone Idea Ltd: 638426. Not You? Report https://ap.p-y.tm/OFXLuO -,nan,638426
Ecom Express Executive 08046809000 PIN 877962 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,877962,894359
Ecom Express Executive 08046809000 PIN 877962 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,877962,894359
"You have added today at 10:07 PM a new beneficiary to your KVB - DLite account. Bene Name: GOPINATH S, Acct : XXXX7448, Bene Type : Other bank. It will be activated after 12 hours from the time of addition - Get protected from COVID19- Wear mask. Wash your hands frequently. Maintain social distancing - KVB",1007,nan
OTP adding BANK BARODA account number 981 beneficiary fund transfer 266800. Please share OTP confidential. :PPBL,nan,266800
- Never share OTP. OTP link Paytm Account Vodafone Idea Ltd: 638426. Report -,nan,638426
We have  noticed you were looking for Bajaj Fi9887ce Insta EMI Card. Apply in 3 easy steps and enjoy no cost EMI shopping. Get now https://eej.at/H1Ydmlgf,9887,nan
"Dear Amit,You are 1 step away from Bajaj Fi948980ce Insta EMI Card. Click https://eej.at/H71KWp7k to complete your journey & enjoy No Cost EMI shopping",948980,nan
- Never share otp. Your otp to link Paytm Account to Airtel: 126238. Not You? Report https://ap.p-y.tm/ketLwD -,nan,126238
Dear 63693822XX 5500 Bonus Superstar Daily finale Junglee Rummy Prize Pool: 205000 Entry Fees - Win -,63693822,nan
One Time verification code 1813.l7qsKFmcHNg - Future Group,18137,1813
SHARE OTP ANYONE. BAJAJ FINSERV EMPLOYEE CALL ASK OTP. login enter 119668. Call 020-39574200 requested you.,nan,119668
Arriving Today: Srinu order partner 914067820390 PIN 6292. Track opt contactless //track/D813EABEA027896BCA6A8258E27B5D15/Fwd/ .Please share delivery code 9825 delivery partner confirmation status. - Shadowfax,6292,9825
"Your a/c XXXXXXXXXXXX8571 is debited Rs. 1300.00 on 2/28/2022 10:12:26 PM to GOPINATH S .
info :P2A/205916770412 -KVB",8571,nan
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.3064.42CASHUPIPayment Link. Code refuse 205781,95362,205781
We have  noticed you were looking for Bajaj Fi113157ce Insta EMI Card. Apply in 3 easy steps and enjoy no cost EMI shopping. Get now https://eej.at/H712axJn,113157,nan
Dear Customer OTP login SBI Internet bankingPersonal 841177. share anyone. -SBI,nan,841177
"Ecom Express Executive 08046809000 PIN 22128 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 282020",22128,282020
"Ecom Express Executive 08046809000 PIN 86011 will deliver your ONLINE order 9122741977. Pay Rs 914.0(CASH,UPI,Payment Link). Code to refuse is 674881",86011,674881
One Time verification code 503103.l7qsKFmcHNg - Future Group,5031037,503103
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDFUE5WJ3004 Valid till Apr 30 Rush Now.T&C",53004,nan
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 281353 delivery partner confirmation status. - Shadowfax,5985,281353
"MPIN changed successfully @CANDI on 13-Apr-2022 at 21:53:35. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank.",132022,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,63529880,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDNW2NTY3105 Valid till 31 May Rush Now.T&C",23105,nan
share OTP anyone. OTP linking Paytm account MyFab11 515306 Report,nan,515306
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
Slot Booking/Cancellation for Application: 149461,149461,nan
Arriving Today: Srinu order partner 914071153148 PIN 7932. Track opt contactless /zwyJan .Please share delivery code 316656 delivery partner confirmation status. - Shadowfax,7932,316656
Secret OTP Online Purchase 240076 card ending 4512. Valid till 15 mins. share OTP security reason.,4512,240076
INR 2000 debited A/c 2533 ATM ATMD/SPCN5201/CHANDIGARH/23:11 Bal 572662.1707-04-2022 23:11:57. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2000,nan
SHARE OTP ANYONE. BAJAJ FINSERV EMPLOYEE CALL ASK OTP. login enter 580724. Call 020-39574200 requested you.,nan,580724
OTP adding BANK BARODA account number 981 beneficiary fund transfer 348195. Please share OTP confidential. :PPBL,nan,348195
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard r1t.in/7875313460/a",5000,nan
YCMOU: Dear Applicant User Name is: D20EJ0514480 OTP mobile verification is: 206680. Kindly complete application.,nan,206680
Dear Customer OTP One Time Password Debit Card PIN set request 1508. Please disclose anyone - Bank Baroda,nan,1508
SHARE OTP ANYONE. BAJAJ FINSERV EMPLOYEE CALL ASK OTP. login enter 580724. Call 020-39574200 requested you.,nan,580724
- Never share OTP. OTP link Paytm Account Airtel: 456835. Report -,nan,456835
Arriving Today: Imran order partner 914461710281 PIN 1134. Track opt contactless /R4DEA6 .Please share delivery code 7174 delivery partner confirmation status. - Shadowfax,1134,7174
OTP adding BANK BARODA account number 981 beneficiary fund transfer 198360. Please share OTP confidential. :PPBL,nan,198360
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-04-14 18.16.38. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,181638,nan
PSB000000000273008 A/c 233886 Credited Rs 191-- MOBILE Cr-IMPS :P2A/918020110872063/GOOGLEINDIADIGITAL CLR BAL 33327.59CR16-07-2021 00:23:58-PunjabSind Bank,233886,nan
"Rs.330.00 paid thru A/C XX6534 on 26-2-22 11:12:47 to MUPPINA DHARMEN, UPI Ref 205748689628. If not done, SMS BLOCKUPI to 9901771222.-Canara Bank",111247,nan
Security code Slot Booking/Cancellation Application: 300265,nan,300265
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 893429 2.5 CR Entry Fees - Win -,63529880,nan
Arriving Today: Imran order partner 914461710281 PIN 6373. Track opt contactless //track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share delivery code 1976 delivery partner confirmation status. - Shadowfax,6373,1976
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.3064.42CASHUPIPayment Link. Code refuse 205781,95362,205781
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,95362,652656
"Dear 63065557XX,
Open Axis ASAP Savings/Cashback Account.
Get up to 15 %* cashback on Flipkart & Amazon shopping.
Click http://p2x.in/LYEwd9 TIS",63065557,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRND2PLHSE3103 Valid till Mar 31 Rush Now.T&C",23103,nan
- Never share otp. Your otp to link Paytm Account to Uber: 472286. Not You? Report https://ap.p-y.tm/vgxtDL -,nan,472286
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4737 is Nine Seven Eight Seven. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO @ www.yonosbi.com.-SBI,4737,nan
Ecom Express Executive 08046809000 PIN 73617 deliver Flipkart order 9008602733. Pay Rs 1033.0CASHUPIPayment Link. Code refuse 582619,73617,582619
"Your debit card is dispatched to your address on 28/04/2022 via SPEED POST, AWB No. AX371642227IN. Generate Green PIN via BOB ATM/bob World app/Baroda Connect/IVR -Bank of Baroda",28042022,nan
share OTP anyone. OTP linking Paytm account Coda Payme.. 487671 Report,nan,487671
added today 10:07 PM new beneficiary KVB - DLite account. Bene Name: GOPINATH Acct : XXXX7448 Bene Type : bank. activated 12 hours time addition - Get protected COVID19- Wear mask. Wash hands frequently. Maintain social distancing - KVB,1007,nan
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,95734,669228
"Dear SBI Customer, transaction dated 12-Dec-21 03:00:48 through card ending 2063 has been declined due to INCORRECT PIN.",1221,nan
Arriving Today: Srinu order partner 914071153148 PIN 7932. Track opt contactless /zwyJan .Please share delivery code 316656 delivery partner confirmation status. - Shadowfax,7932,316656
- Never share OTP. OTP link Paytm Account Airtel: 806849. Report -,nan,806849
We have  noticed you were looking for Bajaj Fi9166ce Insta EMI Card. Apply in 3 easy steps and enjoy no cost EMI shopping. Get now https://eej.at/HqWjwcxI,9166,nan
Dear Customer OTP KBL Bank cardless withdrawal amount 100 564460. Plz dont share anyone fraudster may call get number. -Karnataka Bank,nan,564460
"Ecom Express Executive 08046809000 PIN 88613 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 473948",88613,473948
Ecom Express Executive 08046809000 PIN 411772 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,411772,652656
- Never share OTP. OTP link Paytm Account Tictok Skill Games: 431200. Report -,nan,431200
"Your debit card is dispatched to your address on 28/04/2022 via SPEED POST, AWB No. AX371642227IN. Generate Green PIN via BOB ATM/bob World app/Baroda Connect/IVR -Bank of Baroda",28042022,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,63529880,nan
OTP adding BANK BARODA account number 981 beneficiary fund transfer 338935. Please share OTP confidential. :PPBL,nan,338935
Security code Slot Booking/Cancellation Application: 741522,nan,741522
"Dear SBI Customer, transaction dated 02-Feb-22 16:55:44 through card ending 4737 has been declined due to Do PIN change.",0222,nan
Ecom Express Executive 08046809000 PIN: 36833 deliver Flipkart pre-paid shipment 2823479569 today. Share Code 370248 package received,36833,370248
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
Secret OTP Online Purchase 209601 card ending 4512. Valid till 15 mins. share OTP security reason.,4512,209601
Dear Customer OTP login SBI Internet bankingPersonal 841177. share anyone. -SBI,nan,841177
Slot Booking/Cancellation for Application: 662328,662328,nan
"Dear SBI Customer, transaction dated 29-Apr-22 15:12:27 through card ending 8981 has been declined due to INCORRECT PIN.",2922,nan
Security code Slot Booking/Cancellation Application: 168384,nan,168384
OTP online purchase Rs. 1000.00 PAYTM thru State Bank Debit Card 459113 864126. share anyone.,nan,864126
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 170280.,9312,170280
Shadowfax rider 914461710281 PIN 2240 will deliver your Anarkali order AWB SF231549291443FPL today. Attempt code 5836 Visit https://tracker.shadowfax.in,2240,5836
"Ecom Express Executive 08046809000 PIN 73617 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 582619",73617,582619
"UPI PIN is set for your Paytm Payments Bank a/c 91XXXXXXXX61. If you have not initiated this request, contact us on 01204456456 immediately :PPBL",9161,nan
"Dear Amit,You are 1 step away from Bajaj Fi7038ce Insta EMI Card. Click https://eej.at/H71KWp7k to complete your journey & enjoy No Cost EMI shopping",7038,nan
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 2744 delivery partner confirmation status. - Shadowfax,5985,2744
907194 rupalu gurnchi 731382u andukara 731382u tocher chestanavu monday isthanu anthavarku naku phone cheyaku,907194,nan
FB-180952 Facebook confirmation code 53158,53158,180952
OTP adding BANK BARODA account number 981 beneficiary fund transfer 235186. Please share OTP confidential. :PPBL,nan,235186
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 893429 2.5 CR Entry Fees - Win -,63529880,nan
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.2758.92CASHUPIPayment Link. Code refuse 690734,95362,690734
"Rs.330.00 paid thru A/C XX6534 on 26-2-22 11:12:47 to MUPPINA DHARMEN, UPI Ref 205748689628. If not done, SMS BLOCKUPI to 9901771222.-Canara Bank",111247,nan
